date,employee_id,role,hourly_cost,ai_license_cost_allocated,training_cost_allocated,period,year_month
2024-12-10,E014,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-10,E015,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-10,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E025,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-10,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E027,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-10,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E030,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E034,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-10,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-10,E040,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E001,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E002,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E006,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E011,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E014,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E025,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E027,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E029,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E030,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E033,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E035,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E037,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-11,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-11,E040,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E003,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E004,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E008,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E011,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E012,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E014,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E020,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E022,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E025,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E026,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E027,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E028,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E029,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E030,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-12,E038,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E039,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-12,E040,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E006,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E007,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E010,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E011,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E014,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E016,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E017,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E019,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E021,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E022,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E024,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E025,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E026,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E027,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E029,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E030,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E031,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E032,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-13,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-13,E040,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E007,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E008,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E011,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E012,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E013,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E014,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E018,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E021,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E025,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E026,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E027,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E030,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E034,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-14,E039,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-14,E040,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E002,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E008,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E011,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E012,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E014,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E025,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E027,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E028,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E030,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E031,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E034,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E035,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-15,E039,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-15,E040,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E005,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E009,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E011,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E014,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E021,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E022,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E023,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E024,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E025,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E027,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E029,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E030,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E032,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E037,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-16,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-16,E040,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E002,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E003,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E007,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E011,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E014,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E016,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E017,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E019,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E024,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E025,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E027,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E028,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E030,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E031,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E032,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E033,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E034,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E036,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-17,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-17,E040,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E001,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E004,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E007,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E009,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E011,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E014,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E015,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E019,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E020,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E021,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E023,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E024,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E025,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E027,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E028,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E030,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E031,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E035,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E038,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-18,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-18,E040,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E001,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E002,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E003,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E004,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E005,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E009,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E010,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E011,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E012,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E013,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E014,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E015,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E016,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E017,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E018,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E019,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E020,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E021,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E022,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E023,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E024,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E025,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E026,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E027,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E028,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E029,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E030,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E031,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-19,E032,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E033,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E034,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E035,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E036,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E037,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E038,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E039,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-19,E040,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E001,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E002,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-20,E003,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E004,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-20,E005,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-20,E006,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E007,Tester,42,1.8,0.6,pre_ai,2024-12
2024-12-20,E008,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E009,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E010,Developer,58,1.8,0.6,pre_ai,2024-12
2024-12-20,E011,Developer,58,1.8,0.6,pre_ai,2024-12
